id,split
16948,test
16949,train
16950,train
16951,validation
16952,train
16953,train
16954,validation
16955,test
16956,train
16957,train
16958,train
16959,train
16960,train
16961,train
16962,train
16963,train
16964,train
16965,test
16966,train
16967,train
16968,train
16969,train
16970,test
16971,train
16972,train
16973,validation
16974,train
16975,train
16976,train
16977,train
16978,train
16979,train
16980,train
16981,train
16982,train
16983,validation
16984,validation
16985,validation
16986,train
16987,train
16988,train
16989,train
16990,train
16991,train
16992,test
16993,validation
16994,train
16995,test
16996,train
16997,test
16998,train
16999,train
17000,validation
17001,train
17002,train
17003,train
17004,train
17005,test
17006,test
17007,train
17008,validation
17009,train
17010,validation
17011,validation
17012,test
17013,train
17014,train
17015,train
17016,train
17017,test
17018,train
17019,train
17020,train
17021,train
17022,test
17023,train
17024,test
17025,validation
17026,validation
17027,validation
17028,train
17029,train
17030,test
17031,validation
17032,train
17033,train
17034,train
17035,train
17036,train
17037,train
17038,validation
17039,train
17040,validation
17041,train
17042,train
17043,test
17044,test
17045,train
17046,train
17047,train
17048,validation
17049,train
17050,train
17051,train
17052,validation
17053,train
17054,train
17055,train
17056,train
17057,test
17058,train
17059,validation
17060,train
17061,test
17062,test
17063,train
17064,train
17065,train
17066,test
17067,train
17068,train
17069,train
17070,train
17071,train
17072,train
17073,validation
17074,train
17075,test
17076,train
17077,test
17078,train
17079,train
17080,train
17081,train
17082,validation
17083,train
17084,validation
17085,validation
17086,test
17087,train
17088,validation
17089,validation
17090,test
17091,train
17092,train
17093,validation
17094,test
17095,train
17096,train
17097,train
17098,train
17099,train
17100,train
17101,train
17102,train
17103,test
17104,train
17105,train
17106,train
17107,train
17108,train
17109,train
17110,train
17111,test
17112,test
17113,validation
17114,train
17115,validation
17116,validation
17117,train
17118,validation
17119,validation
17120,test
17121,test
17122,test
17123,train
17124,train
17125,validation
17126,validation
17127,train
17128,validation
17129,test
17130,train
17131,train
17132,validation
17133,train
17134,test
17135,validation
17136,validation
17137,train
17138,test
17139,train
17140,train
17141,train
17142,train
17143,test
17144,train
17145,train
17146,train
17147,train
17148,train
17149,train
17150,validation
17151,train
17152,validation
17153,train
17154,train
17155,train
17156,validation
17157,train
17158,test
17159,train
17160,train
17161,train
17162,train
17163,train
17164,test
17165,validation
17166,test
17167,test
17168,validation
17169,test
17170,train
17171,validation
17172,train
17173,test
17174,train
17175,test
17176,test
17177,test
17178,test
17179,train
17180,train
17181,train
17182,train
17183,test
17184,train
17185,test
17186,train
17187,train
17188,train
17189,train
17190,validation
17191,train
17192,train
17193,test
17194,train
17195,train
17196,train
17197,train
17198,train
17199,train
17200,train
17201,train
17202,train
17203,train
17204,validation
17205,train
17206,train
17207,train
17208,test
17209,validation
17210,test
17211,validation
17212,train
17213,test
17214,test
17215,train
17216,train
17217,validation
17218,train
17219,train
17220,train
17221,validation
17222,train
17223,test
17224,train
17225,train
17226,train
17227,train
17228,train
17229,train
17230,validation
17231,test
17232,train
17233,train
17234,validation
17235,train
17236,train
17237,train
17238,test
17239,train
17240,train
17241,test
17242,train
17243,test
17244,test
17245,validation
17246,train
17247,train
17248,train
17249,test
17250,validation
17251,train
17252,validation
17253,test
17254,train
17255,train
17256,train
17257,train
17258,test
17259,validation
17260,validation
17261,validation
17262,validation
17263,train
17264,train
17265,validation
17266,train
17267,test
17268,train
17269,train
17270,test
17271,validation
17272,validation
17273,train
17274,train
17275,train
17276,test
17277,validation
17278,train
17279,train
17280,validation
17281,validation
17282,train
17283,test
17284,train
17285,validation
17286,train
17287,train
17288,validation
17289,validation
17290,validation
17291,validation
17292,train
17293,validation
17294,train
17295,test
17296,test
17297,train
17298,validation
17299,train
17300,train
17301,test
17302,test
17303,train
17304,validation
17305,test
17306,train
17307,train
17308,train
17309,train
17310,train
17311,train
17312,train
17313,train
17314,train
17315,test
17316,train
17317,train
17318,train
17319,test
17320,test
17321,train
17322,validation
17323,train
17324,test
17325,train
17326,train
17327,train
17328,train
17329,test
17330,validation
17331,train
17332,train
17333,train
17334,validation
17335,train
17336,train
17337,validation
17338,train
17339,test
17340,train
17341,train
17342,train
17343,train
17344,train
17345,train
17346,train
17347,train
17348,train
17349,train
17350,test
17351,train
17352,validation
17353,validation
17354,train
17355,test
17356,train
17357,train
17358,train
17359,train
17360,train
17361,train
17362,test
17363,train
17364,train
17365,train
17366,train
17367,validation
17368,train
17369,train
17370,validation
17371,train
17372,train
17373,validation
17374,train
17375,train
17376,test
17377,test
17378,validation
17379,train
17380,test
17381,train
17382,train
17383,test
17384,validation
17385,train
17386,train
17387,train
17388,train
17389,train
17390,validation
17391,train
17392,test
17393,validation
17394,test
17395,train
17396,test
17397,train
17398,train
17399,validation
17400,test
17401,train
17402,test
17403,train
17404,train
17405,test
17406,test
17407,train
17408,train
17409,test
17410,train
17411,test
17412,train
17413,test
17414,test
17415,validation
17416,train
17417,train
17418,test
17419,train
17420,validation
17421,test
17422,train
17423,validation
17424,test
17425,train
17426,train
17427,test
17428,validation
17429,train
17430,validation
17431,train
17432,train
17433,train
17434,train
17435,test
17436,test
17437,train
17438,train
17439,train
17440,train
17441,train
17442,train
17443,train
17444,train
17445,train
17446,train
17447,train
17448,validation
17449,test
17450,train
17451,train
17452,validation
17453,train
17454,train
17455,test
17456,train
17457,train
17458,train
17459,train
17460,train
17461,validation
17462,test
17463,test
17464,validation
17465,train
17466,validation
17467,train
17468,test
17469,train
17470,test
17471,train
17472,validation
17473,test
17474,validation
17475,test
17476,train
17477,validation
17478,train
17479,train
17480,train
17481,validation
17482,train
17483,test
17484,train
17485,train
17486,test
17487,train
17488,train
17489,train
17490,train
17491,test
17492,train
17493,train
17494,train
17495,train
17496,test
17497,train
17498,train
17499,train
17500,validation
17501,train
17502,validation
17503,validation
17504,test
17505,train
17506,test
17507,validation
17508,train
17509,test
17510,train
17511,test
17512,train
17513,train
17514,train
17515,train
17516,validation
17517,validation
17518,validation
17519,test
17520,test
17521,validation
17522,validation
